departamento,municipio,codigo_dane_municipio,latitud,longitud,altitud_msnm,radiacion_kWhm2_dia,viento_ms,temperatura_C,humedad_relativa_pct,nubosidad_pct,tipo_red,demanda_kWh_mes,relieve_indice,potencial
ANTIOQUIA,PUEBLORRICO,5576,5.79158,-75.839903,1799.0,4.785566666666667,0.7374999999999999,17.685,87.97250000000001,31.97690189226805,ZNI,,,solar
ANTIOQUIA,PUERTO BERRÍO,5579,6.487028,-74.410016,127.0,5.282691666666667,0.5658333333333333,25.895,82.45333333333333,21.929511273565627,ZNI,,,solar
ANTIOQUIA,PUERTO NARE,5585,6.186025,-74.583012,131.0,5.282691666666667,0.7383333333333333,25.305833333333336,80.39333333333333,21.929511273565627,ZNI,,,solar
ANTIOQUIA,PUERTO TRIUNFO,5591,5.871318,-74.64119,156.0,5.061583333333333,0.7383333333333333,25.305833333333336,80.39333333333333,26.686397531871556,ZNI,,,solar
ANTIOQUIA,REMEDIOS,5604,7.029424,-74.698135,696.0,4.987008333333333,0.8158333333333333,22.218333333333334,85.71416666666666,26.14392555659773,ZNI,,,solar
ANTIOQUIA,RETIRO,5607,6.062454,-75.501301,2153.0,4.926316666666667,0.7374999999999999,17.685,87.97250000000001,30.24025866748483,ZNI,,,solar
ANTIOQUIA,RIONEGRO,5615,6.147148,-75.377316,2086.0,4.926316666666667,0.7374999999999999,17.685,87.97250000000001,30.24025866748483,ZNI,,,solar
ANTIOQUIA,SABANALARGA,5628,6.850028,-75.816645,830.0,4.926316666666667,1.2275,17.845,89.19916666666667,30.24025866748483,ZNI,,,solar
ANTIOQUIA,SABANETA,5631,6.149903,-75.615479,1618.0,4.926316666666667,0.7374999999999999,17.685,87.97250000000001,30.24025866748483,ZNI,,,solar
ANTIOQUIA,SALGAR,5642,5.964198,-75.976807,1320.0,4.785566666666667,1.1133333333333333,20.641666666666666,91.29583333333332,31.97690189226805,ZNI,,,solar
ANTIOQUIA,SAN ANDRÉS DE CUERQUÍA,5647,6.916676,-75.674564,1440.0,4.926316666666667,1.2275,17.845,89.19916666666667,30.24025866748483,ZNI,,,solar
ANTIOQUIA,SAN CARLOS,5649,6.187746,-74.988097,985.0,5.282691666666667,0.77,21.704166666666666,82.2825,21.929511273565627,ZNI,,,solar
ANTIOQUIA,SAN FRANCISCO,5652,5.963476,-75.101562,1291.0,4.785566666666667,0.77,21.704166666666666,82.2825,31.97690189226805,ZNI,,,solar
ANTIOQUIA,SAN JERÓNIMO,5656,6.44809,-75.726975,725.0,4.926316666666667,1.0266666666666666,16.413333333333334,88.39999999999999,30.24025866748483,ZNI,,,solar
ANTIOQUIA,SAN JOSÉ DE LA MONTAÑA,5658,6.85009,-75.683352,2582.0,4.926316666666667,1.2275,17.845,89.19916666666667,30.24025866748483,ZNI,,,solar
ANTIOQUIA,SAN JUAN DE URABÁ,5659,8.758964,-76.52857,13.0,4.801733333333334,2.2358333333333333,27.386666666666667,83.86833333333333,28.126282439082186,ZNI,,,solar
ANTIOQUIA,SAN LUIS,5660,6.043017,-74.993619,1064.0,5.282691666666667,0.77,21.704166666666666,82.2825,21.929511273565627,ZNI,,,solar
ANTIOQUIA,SAN PEDRO DE LOS MILAGROS,5664,6.46012,-75.556743,2457.0,4.926316666666667,1.0266666666666666,16.413333333333334,88.39999999999999,30.24025866748483,ZNI,,,solar
ANTIOQUIA,SAN PEDRO DE URABÁ,5665,8.276884,-76.380567,138.0,4.801733333333334,1.3241666666666667,26.863333333333333,84.62583333333333,28.126282439082186,ZNI,,,solar
ANTIOQUIA,SAN RAFAEL,5667,6.293759,-75.02849,1010.0,4.926316666666667,0.8191666666666667,20.826666666666668,84.425,30.24025866748483,ZNI,,,solar
ANTIOQUIA,SAN ROQUE,5670,6.485939,-75.019109,1422.0,4.926316666666667,0.8191666666666667,20.826666666666668,84.425,30.24025866748483,ZNI,,,solar
ANTIOQUIA,SAN VICENTE FERRER,5674,6.282164,-75.332616,2158.0,4.926316666666667,1.0266666666666666,16.413333333333334,88.39999999999999,30.24025866748483,ZNI,,,solar
ANTIOQUIA,SANTA BÁRBARA,5679,5.875527,-75.567351,1800.0,4.785566666666667,0.7374999999999999,17.685,87.97250000000001,31.97690189226805,ZNI,,,solar
ANTIOQUIA,SANTA ROSA DE OSOS,5686,6.643366,-75.460723,2564.0,4.926316666666667,1.0266666666666666,16.413333333333334,88.39999999999999,30.24025866748483,ZNI,,,solar
ANTIOQUIA,SANTO DOMINGO,5690,6.473032,-75.164903,1945.0,4.926316666666667,0.8191666666666667,20.826666666666668,84.425,30.24025866748483,ZNI,,,solar
ANTIOQUIA,EL SANTUARIO,5697,6.136871,-75.265465,2128.0,4.926316666666667,0.77,21.704166666666666,82.2825,30.24025866748483,ZNI,,,solar
ANTIOQUIA,SEGOVIA,5736,7.079648,-74.701596,674.0,4.987008333333333,0.8158333333333333,22.218333333333334,85.71416666666666,26.14392555659773,ZNI,,,solar
ANTIOQUIA,SONSÓN,5756,5.714851,-75.309596,2518.0,4.785566666666667,0.7158333333333333,21.468333333333334,81.18416666666667,31.97690189226805,ZNI,,,solar
ANTIOQUIA,SOPETRÁN,5761,6.500745,-75.747378,719.0,4.926316666666667,1.0266666666666666,16.413333333333334,88.39999999999999,30.24025866748483,ZNI,,,solar
ANTIOQUIA,TÁMESIS,5789,5.664645,-75.714429,1620.0,4.785566666666667,0.7416666666666667,17.756666666666668,87.43666666666667,31.97690189226805,ZNI,,,solar
ANTIOQUIA,TARAZÁ,5790,7.580127,-75.401407,100.0,4.669125,0.9708333333333332,23.18166666666667,86.31166666666667,31.04978045995117,ZNI,,,solar
ANTIOQUIA,TARSO,5792,5.864542,-75.822956,1346.0,4.785566666666667,0.7374999999999999,17.685,87.97250000000001,31.97690189226805,ZNI,,,solar
ANTIOQUIA,TITIRIBÍ,5809,6.062391,-75.791887,1547.0,4.926316666666667,0.7374999999999999,17.685,87.97250000000001,30.24025866748483,ZNI,,,solar
ANTIOQUIA,TOLEDO,5819,7.010328,-75.692281,1855.0,4.669125,1.2275,17.845,89.19916666666667,31.04978045995117,ZNI,,,solar
ANTIOQUIA,TURBO,5837,8.089929,-76.728858,5.0,4.801733333333334,1.485,25.7475,88.37916666666666,28.126282439082186,ZNI,,,solar
ANTIOQUIA,URAMITA,5842,6.898393,-76.173284,649.0,4.133583333333333,1.6075,20.925833333333333,89.63083333333333,40.6809557920467,ZNI,,,desconocido
ANTIOQUIA,URRAO,5847,6.317343,-76.133951,1811.0,4.133583333333333,1.475833333333333,20.331666666666667,90.39583333333331,40.6809557920467,ZNI,,,desconocido
ANTIOQUIA,VALDIVIA,5854,7.1652,-75.439274,1097.0,4.669125,1.2275,17.845,89.19916666666667,31.04978045995117,ZNI,,,solar
ANTIOQUIA,VALPARAÍSO,5856,5.614555,-75.624452,1355.0,4.785566666666667,0.7416666666666667,17.756666666666668,87.43666666666667,31.97690189226805,ZNI,,,solar
ANTIOQUIA,VEGACHÍ,5858,6.773525,-74.798714,972.0,5.282691666666667,0.8158333333333333,22.218333333333334,85.71416666666666,21.929511273565627,ZNI,,,solar
ANTIOQUIA,VENECIA,5861,5.964693,-75.735544,1308.0,4.785566666666667,0.7374999999999999,17.685,87.97250000000001,31.97690189226805,ZNI,,,solar
ANTIOQUIA,VIGÍA DEL FUERTE,5873,6.588164,-76.896004,9.0,4.133583333333333,1.1058333333333332,24.575,92.16666666666669,40.6809557920467,ZNI,,,desconocido
ANTIOQUIA,YALÍ,5885,6.676554,-74.840059,1222.0,5.282691666666667,0.8191666666666667,20.826666666666668,84.425,21.929511273565627,ZNI,,,solar
ANTIOQUIA,YARUMAL,5887,6.963832,-75.418828,2260.0,4.926316666666667,1.2275,17.845,89.19916666666667,30.24025866748483,ZNI,,,solar
ANTIOQUIA,YOLOMBÓ,5890,6.594511,-75.013385,1444.0,4.926316666666667,0.8191666666666667,20.826666666666668,84.425,30.24025866748483,ZNI,,,solar
ANTIOQUIA,YONDÓ,5893,7.00396,-73.912445,73.0,5.078083333333333,0.7616666666666667,25.7725,81.9875,25.80023768471709,ZNI,,,solar
ANTIOQUIA,ZARAGOZA,5895,7.488583,-74.867075,64.0,4.987008333333333,0.8116666666666666,25.17333333333333,85.34416666666668,26.14392555659773,ZNI,,,solar
ATLÁNTICO,BARRANQUILLA,8001,10.977961,-74.815546,105.0,5.411508333333333,5.599166666666666,27.79583333333333,80.22083333333333,18.60149414625587,SIN,,,hibrida
ATLÁNTICO,BARANOA,8078,10.79445,-74.916077,121.0,5.411508333333333,5.599166666666666,27.79583333333333,80.22083333333333,18.60149414625587,SIN,,,hibrida
ATLÁNTICO,CAMPO DE LA CRUZ,8137,10.378291,-74.880847,10.0,5.411508333333333,1.97,28.477500000000003,75.11333333333333,18.60149414625587,SIN,,,solar
ATLÁNTICO,CANDELARIA,8141,10.461903,-74.879717,14.0,5.411508333333333,1.97,28.477500000000003,75.11333333333333,18.60149414625587,SIN,,,solar
ATLÁNTICO,GALAPA,8296,10.919033,-74.870385,61.0,5.411508333333333,5.599166666666666,27.79583333333333,80.22083333333333,18.60149414625587,SIN,,,hibrida
ATLÁNTICO,JUAN DE ACOSTA,8372,10.83254,-75.041032,42.0,5.311733333333334,5.599166666666666,27.79583333333333,80.22083333333333,19.47852450732693,SIN,,,hibrida
ATLÁNTICO,LURUACO,8421,10.610491,-75.14199,38.0,5.311733333333334,1.97,28.477500000000003,75.11333333333333,19.47852450732693,SIN,,,solar
ATLÁNTICO,MALAMBO,8433,10.857086,-74.776923,18.0,5.411508333333333,5.599166666666666,27.79583333333333,80.22083333333333,18.60149414625587,SIN,,,hibrida
ATLÁNTICO,MANATÍ,8436,10.449089,-74.956867,12.0,5.411508333333333,1.97,28.477500000000003,75.11333333333333,18.60149414625587,SIN,,,solar
ATLÁNTICO,PALMAR DE VARELA,8520,10.738591,-74.754765,9.0,5.411508333333333,1.97,28.477500000000003,75.11333333333333,18.60149414625587,SIN,,,solar
ATLÁNTICO,PIOJÓ,8549,10.749216,-75.107592,296.0,5.311733333333334,1.97,28.477500000000003,75.11333333333333,19.47852450732693,SIN,,,solar
ATLÁNTICO,POLONUEVO,8558,10.777363,-74.852981,87.0,5.411508333333333,5.599166666666666,27.79583333333333,80.22083333333333,18.60149414625587,SIN,,,hibrida
ATLÁNTICO,PONEDERA,8560,10.641779,-74.753885,15.0,5.411508333333333,1.97,28.477500000000003,75.11333333333333,18.60149414625587,SIN,,,solar
ATLÁNTICO,PUERTO COLOMBIA,8573,11.015322,-74.888627,-3.0,5.715041666666667,5.599166666666666,27.79583333333333,80.22083333333333,14.142368892171698,SIN,,,hibrida
ATLÁNTICO,REPELÓN,8606,10.493357,-75.125534,13.0,5.311733333333334,1.97,28.477500000000003,75.11333333333333,19.47852450732693,SIN,,,solar
ATLÁNTICO,SABANAGRANDE,8634,10.792453,-74.759496,11.0,5.411508333333333,5.599166666666666,27.79583333333333,80.22083333333333,18.60149414625587,SIN,,,hibrida
ATLÁNTICO,SABANALARGA,8638,10.632091,-74.921256,101.0,5.411508333333333,1.97,28.477500000000003,75.11333333333333,18.60149414625587,SIN,,,solar
ATLÁNTICO,SANTA LUCÍA,8675,10.324303,-74.959204,8.0,5.411508333333333,1.97,28.477500000000003,75.11333333333333,18.60149414625587,SIN,,,solar
ATLÁNTICO,SANTO TOMÁS,8685,10.758735,-74.757859,11.0,5.411508333333333,5.599166666666666,27.79583333333333,80.22083333333333,18.60149414625587,SIN,,,hibrida
ATLÁNTICO,SOLEDAD,8758,10.909921,-74.786054,32.0,5.411508333333333,5.599166666666666,27.79583333333333,80.22083333333333,18.60149414625587,SIN,,,hibrida
ATLÁNTICO,SUAN,8770,10.335432,-74.881687,8.0,5.411508333333333,1.97,28.477500000000003,75.11333333333333,18.60149414625587,SIN,,,solar
ATLÁNTICO,TUBARÁ,8832,10.873586,-74.978704,241.0,5.411508333333333,5.599166666666666,27.79583333333333,80.22083333333333,18.60149414625587,SIN,,,hibrida
ATLÁNTICO,USIACURÍ,8849,10.74298,-74.976985,107.0,5.411508333333333,1.97,28.477500000000003,75.11333333333333,18.60149414625587,SIN,,,solar
"BOGOTÁ, D.C.","BOGOTÁ, D.C.",11001,4.649251,-74.106992,2550.0,4.639925,1.8116666666666663,18.780833333333334,77.11083333333333,34.320623869790424,SIN,,,solar
BOLÍVAR,CARTAGENA DE INDIAS,13001,10.385126,-75.496269,19.0,5.311733333333334,5.43,28.094166666666663,79.93416666666667,19.47852450732693,ZNI,,,hibrida
BOLÍVAR,ACHÍ,13006,8.570107,-74.557676,22.0,5.044575,0.7308333333333333,27.925833333333333,74.66666666666667,24.20100072124054,ZNI,,,solar
BOLÍVAR,ALTOS DEL ROSARIO,13030,8.791865,-74.164905,31.0,5.044575,0.87,29.4275,69.42083333333333,24.20100072124054,ZNI,,,solar
BOLÍVAR,ARENAL,13042,8.458865,-73.941099,40.0,5.030349999999999,0.965,26.7925,71.57083333333334,25.68712467591944,ZNI,,,solar
BOLÍVAR,ARJONA,13052,10.25666,-75.344332,61.0,5.311733333333334,5.43,28.094166666666663,79.93416666666667,19.47852450732693,ZNI,,,hibrida
BOLÍVAR,ARROYOHONDO,13062,10.250075,-75.019215,36.0,5.311733333333334,1.97,28.477500000000003,75.11333333333333,19.47852450732693,ZNI,,,solar
BOLÍVAR,BARRANCO DE LOBA,13074,8.947787,-74.104391,40.0,5.044575,0.87,29.4275,69.42083333333333,24.20100072124054,ZNI,,,solar
BOLÍVAR,CALAMAR,13140,10.250431,-74.916144,9.0,5.411508333333333,1.97,28.477500000000003,75.11333333333333,18.60149414625587,ZNI,,,solar
BOLÍVAR,CANTAGALLO,13160,7.378678,-73.914605,62.0,5.078083333333333,0.655,27.27416666666667,76.43833333333333,25.80023768471709,ZNI,,,solar
BOLÍVAR,CICUCO,13188,9.274281,-74.645981,20.0,5.448416666666667,0.9133333333333334,29.488333333333333,67.63666666666667,17.31679525913037,ZNI,,,solar
BOLÍVAR,CÓRDOBA,13212,9.586942,-74.827399,20.0,5.448416666666667,1.3283333333333334,28.44666666666667,73.08666666666666,17.31679525913037,ZNI,,,solar
BOLÍVAR,CLEMENCIA,13222,10.567452,-75.328469,61.0,5.311733333333334,5.43,28.094166666666663,79.93416666666667,19.47852450732693,ZNI,,,hibrida
BOLÍVAR,EL CARMEN DE BOLÍVAR,13244,9.718653,-75.121178,158.0,5.124141666666667,1.3283333333333334,28.44666666666667,73.08666666666666,22.55637014432117,ZNI,,,solar
BOLÍVAR,EL GUAMO,13248,10.030958,-74.976084,72.0,5.411508333333333,1.4841666666666669,28.526666666666667,73.38583333333334,18.60149414625587,ZNI,,,solar
BOLÍVAR,EL PEÑÓN,13268,8.988271,-73.949274,43.0,5.030349999999999,0.9791666666666666,27.944166666666664,67.88166666666667,25.68712467591944,ZNI,,,solar
BOLÍVAR,HATILLO DE LOBA,13300,8.956014,-74.077912,29.0,5.044575,0.87,29.4275,69.42083333333333,24.20100072124054,ZNI,,,solar
BOLÍVAR,MAGANGUÉ,13430,9.263799,-74.766742,25.0,5.448416666666667,1.3283333333333334,28.44666666666667,73.08666666666666,17.31679525913037,ZNI,,,solar
BOLÍVAR,MAHATES,13433,10.233285,-75.191643,9.0,5.311733333333334,1.4841666666666669,28.526666666666667,73.38583333333334,19.47852450732693,ZNI,,,solar
BOLÍVAR,MARGARITA,13440,9.15784,-74.285137,17.0,5.448416666666667,0.87,29.4275,69.42083333333333,17.31679525913037,ZNI,,,solar
BOLÍVAR,MARÍA LA BAJA,13442,9.982402,-75.300516,15.0,5.124141666666667,1.4841666666666669,28.526666666666667,73.38583333333334,22.55637014432117,ZNI,,,solar
BOLÍVAR,MONTECRISTO,13458,8.297234,-74.471176,26.0,5.044575,0.7308333333333333,27.925833333333333,74.66666666666667,24.20100072124054,ZNI,,,solar
BOLÍVAR,SANTA CRUZ DE MOMPOX,13468,9.244241,-74.42818,18.0,5.448416666666667,0.87,29.4275,69.42083333333333,17.31679525913037,ZNI,,,solar
BOLÍVAR,MORALES,13473,8.276558,-73.868172,41.0,5.030349999999999,0.965,26.7925,71.57083333333334,25.68712467591944,ZNI,,,solar
BOLÍVAR,NOROSÍ,13490,8.526259,-74.038003,56.0,5.044575,0.965,26.7925,71.57083333333334,24.20100072124054,ZNI,,,solar
BOLÍVAR,PINILLOS,13549,8.914947,-74.462279,18.0,5.044575,0.87,29.4275,69.42083333333333,24.20100072124054,ZNI,,,solar
BOLÍVAR,REGIDOR,13580,8.666258,-73.821638,36.0,5.030349999999999,0.965,26.7925,71.57083333333334,25.68712467591944,ZNI,,,solar
BOLÍVAR,RÍO VIEJO,13600,8.58795,-73.840466,35.0,5.030349999999999,0.965,26.7925,71.57083333333334,25.68712467591944,ZNI,,,solar
BOLÍVAR,SAN CRISTÓBAL,13620,10.392836,-75.065076,7.0,5.311733333333334,1.97,28.477500000000003,75.11333333333333,19.47852450732693,ZNI,,,solar
BOLÍVAR,SAN ESTANISLAO,13647,10.398602,-75.153101,23.0,5.311733333333334,1.97,28.477500000000003,75.11333333333333,19.47852450732693,ZNI,,,solar
BOLÍVAR,SAN FERNANDO,13650,9.214183,-74.323811,18.0,5.448416666666667,0.87,29.4275,69.42083333333333,17.31679525913037,ZNI,,,solar
BOLÍVAR,SAN JACINTO,13654,9.830275,-75.12105,240.0,5.124141666666667,1.4841666666666669,28.526666666666667,73.38583333333334,22.55637014432117,ZNI,,,solar
BOLÍVAR,SAN JACINTO DEL CAUCA,13655,8.25158,-74.721156,27.0,5.044575,0.7766666666666667,28.085,77.47083333333333,24.20100072124054,ZNI,,,solar
BOLÍVAR,SAN JUAN NEPOMUCENO,13657,9.953751,-75.081761,176.0,5.124141666666667,1.4841666666666669,28.526666666666667,73.38583333333334,22.55637014432117,ZNI,,,solar
BOLÍVAR,SAN MARTÍN DE LOBA,13667,8.937485,-74.039134,42.0,5.044575,0.9791666666666666,27.944166666666664,67.88166666666667,24.20100072124054,ZNI,,,solar
BOLÍVAR,SAN PABLO,13670,7.476747,-73.924602,65.0,5.078083333333333,0.655,27.27416666666667,76.43833333333333,25.80023768471709,ZNI,,,solar
BOLÍVAR,SANTA CATALINA,13673,10.605294,-75.287855,38.0,5.311733333333334,1.97,28.477500000000003,75.11333333333333,19.47852450732693,ZNI,,,solar
BOLÍVAR,SANTA ROSA,13683,10.444396,-75.369824,39.0,5.311733333333334,5.43,28.094166666666663,79.93416666666667,19.47852450732693,ZNI,,,hibrida
BOLÍVAR,SANTA ROSA DEL SUR,13688,7.963938,-74.052243,632.0,4.987008333333333,0.8175,26.7375,73.42,26.14392555659773,ZNI,,,solar
BOLÍVAR,SIMITÍ,13744,7.953916,-73.947264,54.0,5.078083333333333,0.8175,26.7375,73.42,25.80023768471709,ZNI,,,solar
BOLÍVAR,SOPLAVIENTO,13760,10.38839,-75.136404,6.0,5.311733333333334,1.97,28.477500000000003,75.11333333333333,19.47852450732693,ZNI,,,solar
BOLÍVAR,TALAIGUA NUEVO,13780,9.30403,-74.567479,19.0,5.448416666666667,0.9133333333333334,29.488333333333333,67.63666666666667,17.31679525913037,ZNI,,,solar
BOLÍVAR,TIQUISIO,13810,8.558666,-74.262922,22.0,5.044575,0.7308333333333333,27.925833333333333,74.66666666666667,24.20100072124054,ZNI,,,solar
BOLÍVAR,TURBACO,13836,10.348316,-75.427249,153.0,5.311733333333334,5.43,28.094166666666663,79.93416666666667,19.47852450732693,ZNI,,,hibrida
BOLÍVAR,TURBANÁ,13838,10.274585,-75.44265,93.0,5.311733333333334,5.43,28.094166666666663,79.93416666666667,19.47852450732693,ZNI,,,hibrida
BOLÍVAR,VILLANUEVA,13873,10.444089,-75.275613,98.0,5.311733333333334,1.97,28.477500000000003,75.11333333333333,19.47852450732693,ZNI,,,solar
BOLÍVAR,ZAMBRANO,13894,9.746306,-74.817879,14.0,5.448416666666667,1.3283333333333334,28.44666666666667,73.08666666666666,17.31679525913037,ZNI,,,solar
BOYACÁ,TUNJA,15001,5.53988,-73.355539,2693.0,4.526966666666667,2.495,13.105833333333337,87.07083333333333,37.5114598826462,SIN,,,solar
BOYACÁ,ALMEIDA,15022,4.970857,-73.378933,1911.0,4.315841666666667,1.6449999999999998,18.404166666666665,84.94500000000001,38.51376700098778,SIN,,,desconocido
BOYACÁ,AQUITANIA,15047,5.518602,-72.88399,3042.0,4.5487,2.495,13.105833333333337,87.07083333333333,35.31948980220593,SIN,,,solar
BOYACÁ,ARCABUCO,15051,5.755673,-73.437503,2556.0,4.526966666666667,1.0475,19.87333333333333,81.67166666666667,37.5114598826462,SIN,,,solar
BOYACÁ,BELÉN,15087,5.98923,-72.911641,2640.0,4.5487,1.7966666666666666,14.174166666666666,82.50916666666667,35.31948980220593,SIN,,,solar
BOYACÁ,BERBEO,15090,5.227451,-73.12721,1334.0,4.526966666666667,1.6449999999999998,18.404166666666665,84.94500000000001,37.5114598826462,SIN,,,solar
BOYACÁ,BETÉITIVA,15092,5.909978,-72.809014,2574.0,4.5487,2.473333333333333,13.026666666666666,87.33083333333333,35.31948980220593,SIN,,,solar
BOYACÁ,BOAVITA,15097,6.330703,-72.584905,2171.0,4.418283333333333,2.874166666666667,11.650833333333331,84.54333333333334,38.99778976665412,SIN,,,desconocido
BOYACÁ,BOYACÁ,15104,5.454578,-73.361945,2417.0,4.526966666666667,2.495,13.105833333333337,87.07083333333333,37.5114598826462,SIN,,,solar
BOYACÁ,BRICEÑO,15106,5.690879,-73.92326,1357.0,4.526966666666667,1.4833333333333334,15.348333333333334,83.11333333333333,37.5114598826462,SIN,,,solar
BOYACÁ,BUENAVISTA,15109,5.512594,-73.94217,2175.0,4.526966666666667,1.4833333333333334,15.348333333333334,83.11333333333333,37.5114598826462,SIN,,,solar
BOYACÁ,BUSBANZÁ,15114,5.831393,-72.884158,2474.0,4.5487,1.7966666666666666,14.174166666666666,82.50916666666667,35.31948980220593,SIN,,,solar
BOYACÁ,CALDAS,15131,5.55458,-73.865553,2659.0,4.526966666666667,1.4833333333333334,15.348333333333334,83.11333333333333,37.5114598826462,SIN,,,solar
BOYACÁ,CAMPOHERMOSO,15135,5.031676,-73.104173,1090.0,4.526966666666667,1.6449999999999998,18.404166666666665,84.94500000000001,37.5114598826462,SIN,,,solar
BOYACÁ,CERINZA,15162,5.955939,-72.947918,2726.0,4.5487,1.7966666666666666,14.174166666666666,82.50916666666667,35.31948980220593,SIN,,,solar
BOYACÁ,CHINAVITA,15172,5.167486,-73.368476,1778.0,4.526966666666667,1.6449999999999998,18.404166666666665,84.94500000000001,37.5114598826462,SIN,,,solar
BOYACÁ,CHIQUINQUIRÁ,15176,5.61379,-73.818745,2550.0,4.526966666666667,1.4833333333333334,15.348333333333334,83.11333333333333,37.5114598826462,SIN,,,solar
BOYACÁ,CHISCAS,15180,6.553136,-72.500957,2375.0,4.418283333333333,2.874166666666667,11.650833333333331,84.54333333333334,38.99778976665412,SIN,,,desconocido
BOYACÁ,CHITA,15183,6.187083,-72.471892,2955.0,4.418283333333333,2.473333333333333,13.026666666666666,87.33083333333333,38.99778976665412,SIN,,,desconocido
BOYACÁ,CHITARAQUE,15185,6.027425,-73.4471,1577.0,5.0718000000000005,1.0475,19.87333333333333,81.67166666666667,26.91667567275477,SIN,,,solar
BOYACÁ,CHIVATÁ,15187,5.558949,-73.282529,2921.0,4.526966666666667,2.495,13.105833333333337,87.07083333333333,37.5114598826462,SIN,,,solar
BOYACÁ,CIÉNEGA,15189,5.408694,-73.296049,2462.0,4.526966666666667,2.495,13.105833333333337,87.07083333333333,37.5114598826462,SIN,,,solar
BOYACÁ,CÓMBITA,15204,5.634545,-73.323957,2825.0,4.526966666666667,2.495,13.105833333333337,87.07083333333333,37.5114598826462,SIN,,,solar
BOYACÁ,COPER,15212,5.475074,-74.045636,963.0,5.061583333333333,1.4833333333333334,15.348333333333334,83.11333333333333,26.686397531871556,SIN,,,solar
BOYACÁ,CORRALES,15215,5.828064,-72.844795,2394.0,4.5487,1.7966666666666666,14.174166666666666,82.50916666666667,35.31948980220593,SIN,,,solar
BOYACÁ,COVARACHÍA,15218,6.500177,-72.738978,2324.0,4.418283333333333,2.874166666666667,11.650833333333331,84.54333333333334,38.99778976665412,SIN,,,desconocido
BOYACÁ,CUBARÁ,15223,6.997275,-72.107939,371.0,4.418283333333333,1.2641666666666669,23.94083333333333,78.13666666666667,38.99778976665412,SIN,,,desconocido
BOYACÁ,CUCAITA,15224,5.544452,-73.454338,2631.0,4.526966666666667,1.4833333333333334,15.348333333333334,83.11333333333333,37.5114598826462,SIN,,,solar
BOYACÁ,CUÍTIVA,15226,5.580367,-72.965923,2732.0,4.5487,2.495,13.105833333333337,87.07083333333333,35.31948980220593,SIN,,,solar
BOYACÁ,CHÍQUIZA,15232,5.639834,-73.449463,2948.0,4.526966666666667,1.4833333333333334,15.348333333333334,83.11333333333333,37.5114598826462,SIN,,,solar
BOYACÁ,CHIVOR,15236,4.888173,-73.368398,1793.0,4.315841666666667,1.6449999999999998,18.404166666666665,84.94500000000001,38.51376700098778,SIN,,,desconocido
BOYACÁ,DUITAMA,15238,5.822964,-73.03063,2516.0,4.526966666666667,1.7966666666666666,14.174166666666666,82.50916666666667,37.5114598826462,SIN,,,solar
BOYACÁ,EL COCUY,15244,6.407738,-72.444537,2705.0,4.418283333333333,2.874166666666667,11.650833333333331,84.54333333333334,38.99778976665412,SIN,,,desconocido
BOYACÁ,EL ESPINO,15248,6.483027,-72.497007,2128.0,4.418283333333333,2.874166666666667,11.650833333333331,84.54333333333334,38.99778976665412,SIN,,,desconocido
BOYACÁ,FIRAVITOBA,15272,5.668885,-72.993392,2491.0,4.5487,2.495,13.105833333333337,87.07083333333333,35.31948980220593,SIN,,,solar
BOYACÁ,FLORESTA,15276,5.859519,-72.918111,2504.0,4.5487,1.7966666666666666,14.174166666666666,82.50916666666667,35.31948980220593,SIN,,,solar
BOYACÁ,GACHANTIVÁ,15293,5.751891,-73.549092,2380.0,4.526966666666667,1.0475,19.87333333333333,81.67166666666667,37.5114598826462,SIN,,,solar
BOYACÁ,GÁMEZA,15296,5.802333,-72.80553,2744.0,4.5487,2.473333333333333,13.026666666666666,87.33083333333333,35.31948980220593,SIN,,,solar
BOYACÁ,GARAGOA,15299,5.083234,-73.364413,1685.0,4.526966666666667,1.6449999999999998,18.404166666666665,84.94500000000001,37.5114598826462,SIN,,,solar
BOYACÁ,GUACAMAYAS,15317,6.459667,-72.500812,2202.0,4.418283333333333,2.874166666666667,11.650833333333331,84.54333333333334,38.99778976665412,SIN,,,desconocido
BOYACÁ,GUATEQUE,15322,5.007321,-73.471207,1816.0,4.526966666666667,1.8683333333333332,13.5425,85.91333333333334,37.5114598826462,SIN,,,solar
BOYACÁ,GUAYATÁ,15325,4.967122,-73.489698,1696.0,4.315841666666667,1.8683333333333332,13.5425,85.91333333333334,38.51376700098778,SIN,,,desconocido
BOYACÁ,GÜICÁN DE LA SIERRA,15332,6.462864,-72.411763,2901.0,4.418283333333333,2.874166666666667,11.650833333333331,84.54333333333334,38.99778976665412,SIN,,,desconocido
BOYACÁ,IZA,15362,5.611577,-72.979559,2527.0,4.5487,2.495,13.105833333333337,87.07083333333333,35.31948980220593,SIN,,,solar
BOYACÁ,JENESANO,15367,5.385813,-73.363738,2080.0,4.526966666666667,2.495,13.105833333333337,87.07083333333333,37.5114598826462,SIN,,,solar
BOYACÁ,JERICÓ,15368,6.145735,-72.571122,3097.0,4.418283333333333,2.473333333333333,13.026666666666666,87.33083333333333,38.99778976665412,SIN,,,desconocido
BOYACÁ,LABRANZAGRANDE,15377,5.562687,-72.57777,1111.0,4.5487,2.1091666666666664,18.7925,83.00166666666667,35.31948980220593,SIN,,,solar
